id,outcome,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8
math-01816,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01817,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01818,fail,symbols,latex,(none),(none),(none),(none),(none),(none)
math-01819,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01820,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01821,success,sqrt,(none),(none),(none),(none),(none),(none),(none)
math-01822,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01823,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01824,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01825,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01826,partial,(none),(none),(none),(none),(none),(none),(none),(none)
math-01827,success,pow,(none),(none),(none),(none),(none),(none),(none)
math-01828,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01829,success,binomial,(none),(none),(none),(none),(none),(none),(none)
math-01830,success,symbols,diff,(none),(none),(none),(none),(none),(none)
math-01831,success,Rational,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01832,success,symbols,symbols,symbols,(none),(none),(none),(none),(none)
math-01833,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01834,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01835,success,factorint,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01836,fail,symbols,symbols,sqrt,sqrt,sqrt,(none),(none),(none)
math-01837,success,Rational,(none),(none),(none),(none),(none),(none),(none)
math-01838,success,is_lucky_integer,(none),(none),(none),(none),(none),(none),(none)
math-01839,partial,symbols,Eq,(none),(none),(none),(none),(none),(none)
math-01840,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-01841,success,expression_value,expression_value,(none),(none),(none),(none),(none),(none)
math-01842,success,ceil,(none),(none),(none),(none),(none),(none),(none)
math-01843,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01844,fail,symbols,limit_denominator,(none),(none),(none),(none),(none),(none)
math-01845,success,f,(none),(none),(none),(none),(none),(none),(none)
math-01846,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01847,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01848,success,sqrt,(none),(none),(none),(none),(none),(none),(none)
math-01849,success,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-01850,partial,symbols,solve,(none),(none),(none),(none),(none),(none)
math-01851,partial,symbols,Union,(none),(none),(none),(none),(none),(none)
math-01852,success,Rational,(none),(none),(none),(none),(none),(none),(none)
math-01853,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-01854,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01855,success,sqrt,(none),(none),(none),(none),(none),(none),(none)
math-01856,success,cos,(none),(none),(none),(none),(none),(none),(none)
math-01857,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01858,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01859,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01860,fail,as_integer_ratio,gcd,(none),(none),(none),(none),(none),(none)
math-01861,fail,comb,limit_denominator,(none),(none),(none),(none),(none),(none)
math-01862,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01863,success,combinations,(none),(none),(none),(none),(none),(none),(none)
math-01864,success,Fraction,add,(none),(none),(none),(none),(none),(none)
math-01865,partial,symbols,Eq,subs,(none),(none),(none),(none),(none)
math-01866,success,append,(none),(none),(none),(none),(none),(none),(none)
math-01867,fail,python_interpreter,python_interpreter,python_interpreter,python_interpreter,python_interpreter,(none),(none),(none)
math-01868,success,num_words_with_A,(none),(none),(none),(none),(none),(none),(none)
math-01869,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01870,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-01871,success,generate_integer,(none),(none),(none),(none),(none),(none),(none)
math-01872,success,elif,(none),(none),(none),(none),(none),(none),(none)
math-01873,success,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01874,success,symbols,is_integer,(none),(none),(none),(none),(none),(none)
math-01875,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01876,success,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01877,success,sqrt,(none),(none),(none),(none),(none),(none),(none)
math-01878,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01879,partial,binomial_coefficient,binomial_coefficient,binomial_coefficient,(none),(none),(none),(none),(none)
math-01880,partial,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-01881,partial,log2,(none),(none),(none),(none),(none),(none),(none)
math-01882,partial,exp,sqrt,(none),(none),(none),(none),(none),(none)
math-01883,success,comb,comb,(none),(none),(none),(none),(none),(none)
math-01884,success,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01885,fail,combinations,limit_denominator,gcd,gcd,(none),(none),(none),(none)
math-01886,fail,comb,(none),(none),(none),(none),(none),(none),(none)
math-01887,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01888,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01889,success,sqrt,(none),(none),(none),(none),(none),(none),(none)
math-01890,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01891,success,factorint,(none),(none),(none),(none),(none),(none),(none)
math-01892,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01893,success,symbols,python_interpreter,python_interpreter,python_interpreter,(none),(none),(none),(none)
math-01894,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01895,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01896,partial,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01897,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01898,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01899,fail,python_interpreter,limit_denominator,limit_denominator,(none),(none),(none),(none),(none)
math-01900,success,f,(none),(none),(none),(none),(none),(none),(none)
math-01901,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01902,partial,array,(none),(none),(none),(none),(none),(none),(none)
math-01903,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01904,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-01905,success,symbols,Rational,simplify,Rational,(none),(none),(none),(none)
math-01906,success,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01907,fail,python_interpreter,limit_denominator,limit_denominator,(none),(none),(none),(none),(none)
math-01908,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01909,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01910,success,sqrt,sqrt,(none),(none),(none),(none),(none),(none)
math-01911,success,symbols,python_interpreter,python_interpreter,(none),(none),(none),(none),(none)
math-01912,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01913,success,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01914,fail,symbols,limit_denominator,(none),(none),(none),(none),(none),(none)
math-01915,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01916,success,extended_gcd,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01917,success,symbols,subs,(none),(none),(none),(none),(none),(none)
math-01918,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01919,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01920,fail,combinations,limit_denominator,Rational,(none),(none),(none),(none),(none)
math-01921,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01922,success,sqrt,sqrt,(none),(none),(none),(none),(none),(none)
math-01923,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01924,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01925,success,python_interpreter,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01926,success,array,reduce,gcd,(none),(none),(none),(none),(none)
math-01927,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01928,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01929,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01930,success,append,(none),(none),(none),(none),(none),(none),(none)
math-01931,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01932,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01933,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01934,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01935,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01936,partial,python_interpreter,limit_denominator,limit_denominator,(none),(none),(none),(none),(none)
math-01937,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01938,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01939,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01940,success,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-01941,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-01942,partial,symbols,tan,(none),(none),(none),(none),(none),(none)
math-01943,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01944,success,symbols,solve,python_interpreter,(none),(none),(none),(none),(none)
math-01945,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01946,success,acos,(none),(none),(none),(none),(none),(none),(none)
math-01947,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01948,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01949,success,symbols,solve,python_interpreter,(none),(none),(none),(none),(none)
math-01950,success,hash_op,(none),(none),(none),(none),(none),(none),(none)
math-01951,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01952,success,(none),(none),(none),(none),(none),(none),(none),(none)
math-01953,success,Is,symbols,(none),(none),(none),(none),(none),(none)
math-01954,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01955,success,sqrt,sqrt,(none),(none),(none),(none),(none),(none)
math-01956,success,append,(none),(none),(none),(none),(none),(none),(none)
math-01957,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01958,fail,symbols,expand,simplify,(none),(none),(none),(none),(none)
math-01959,success,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-01960,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-01961,success,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-01962,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01963,success,g,(none),(none),(none),(none),(none),(none),(none)
math-01964,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01965,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01966,success,symbols,limit_denominator,(none),(none),(none),(none),(none),(none)
math-01967,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01968,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01969,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01970,success,gcd,(none),(none),(none),(none),(none),(none),(none)
math-01971,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01972,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01973,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01974,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01975,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01976,success,x23,(none),(none),(none),(none),(none),(none),(none)
math-01977,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01978,success,Rational,(none),(none),(none),(none),(none),(none),(none)
math-01979,success,append,(none),(none),(none),(none),(none),(none),(none)
math-01980,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01981,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01982,success,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-01983,success,combinations,(none),(none),(none),(none),(none),(none),(none)
math-01984,success,gcd,(none),(none),(none),(none),(none),(none),(none)
math-01985,success,and,(none),(none),(none),(none),(none),(none),(none)
math-01986,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01987,success,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-01988,success,comb,comb,(none),(none),(none),(none),(none),(none)
math-01989,success,symbols,simplify,subs,(none),(none),(none),(none),(none)
math-01990,fail,simplify,simplify,simplify,symbols,symbols,(none),(none),(none)
math-01991,success,symbols,limit_denominator,(none),(none),(none),(none),(none),(none)
math-01992,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-01993,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-01994,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01995,success,symbols,is_integer,(none),(none),(none),(none),(none),(none)
math-01996,success,gcd,(none),(none),(none),(none),(none),(none),(none)
math-01997,partial,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-01998,success,gcd,(none),(none),(none),(none),(none),(none),(none)
math-01999,fail,comb,Fraction,gcd,(none),(none),(none),(none),(none)
math-02000,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02001,success,append,(none),(none),(none),(none),(none),(none),(none)
math-02002,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02003,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02004,success,factorial,(none),(none),(none),(none),(none),(none),(none)
math-02005,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02006,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02007,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-02008,partial,symbols,symbols,solve,Eq,(none),(none),(none),(none)
math-02009,success,strip,(none),(none),(none),(none),(none),(none),(none)
math-02010,success,python_interpreter,Rational,(none),(none),(none),(none),(none),(none)
math-02011,fail,Rational,(none),(none),(none),(none),(none),(none),(none)
math-02012,success,symbols,limit_denominator,(none),(none),(none),(none),(none),(none)
math-02013,success,symbols,solve,(none),(none),(none),(none),(none),(none)
math-02014,success,symbols,solve,gcd,(none),(none),(none),(none),(none)
math-02015,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02016,success,symbols,split,(none),(none),(none),(none),(none),(none)
math-02017,success,cost_option_1,cost_option_1,(none),(none),(none),(none),(none),(none)
math-02018,success,pow,(none),(none),(none),(none),(none),(none),(none)
math-02019,success,symbols,is_integer,solve,(none),(none),(none),(none),(none)
math-02020,success,ceil,(none),(none),(none),(none),(none),(none),(none)
math-02021,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-02022,fail,symbols,subs,solve,python_interpreter,solve,(none),(none),(none)
math-02023,fail,tan,Rational,(none),(none),(none),(none),(none),(none)
math-02024,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02025,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02026,partial,append,append,(none),(none),(none),(none),(none),(none)
math-02027,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02028,success,factorial,find_largest_number,(none),(none),(none),(none),(none),(none)
math-02029,success,(none),(none),(none),(none),(none),(none),(none),(none)
math-02030,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02031,success,python_interpreter,python_interpreter,python_interpreter,(none),(none),(none),(none),(none)
math-02032,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02033,fail,sqrt,python_interpreter,python_interpreter,sqrt,(none),(none),(none),(none)
math-02034,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02035,success,python_interpreter,ceil,(none),(none),(none),(none),(none),(none)
math-02036,success,(none),(none),(none),(none),(none),(none),(none),(none)
math-02037,success,mod_inverse,(none),(none),(none),(none),(none),(none),(none)
math-02038,partial,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-02039,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02040,success,sqrt,(none),(none),(none),(none),(none),(none),(none)
math-02041,success,find_100th_negative_index,(none),(none),(none),(none),(none),(none),(none)
math-02042,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02043,success,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-02044,success,symbols,simplify,expand,(none),(none),(none),(none),(none)
math-02045,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02046,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02047,partial,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02048,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02049,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02050,success,symbols,solve,python_interpreter,(none),(none),(none),(none),(none)
math-02051,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-02052,success,python_interpreter,python_interpreter,python_interpreter,python_interpreter,(none),(none),(none),(none)
math-02053,success,ceil,(none),(none),(none),(none),(none),(none),(none)
math-02054,success,symbols,solveset,(none),(none),(none),(none),(none),(none)
math-02055,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02056,success,is_prime,(none),(none),(none),(none),(none),(none),(none)
math-02057,partial,symbols,symbols,sqrt,(none),(none),(none),(none),(none)
math-02058,success,decimal_to_base4,base4_to_decimal,(none),(none),(none),(none),(none),(none)
math-02059,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02060,fail,sqrt,sqrt,sqrt,(none),(none),(none),(none),(none)
math-02061,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-02062,fail,comb,limit_denominator,limit_denominator,(none),(none),(none),(none),(none)
math-02063,success,symbols,solve,symbols,symbols,(none),(none),(none),(none)
math-02064,success,lhs,(none),(none),(none),(none),(none),(none),(none)
math-02065,success,mod_inverse,(none),(none),(none),(none),(none),(none),(none)
math-02066,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02067,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-02068,success,symbols,simplify,(none),(none),(none),(none),(none),(none)
math-02069,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02070,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02071,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02072,success,symbols,symbols,(none),(none),(none),(none),(none),(none)
math-02073,success,sqrt,(none),(none),(none),(none),(none),(none),(none)
math-02074,fail,factorint,prod,(none),(none),(none),(none),(none),(none)
math-02075,success,symbols,f,(none),(none),(none),(none),(none),(none)
math-02076,fail,pairs,python_interpreter,gcd,(none),(none),(none),(none),(none)
math-02077,fail,python_interpreter,Rational,(none),(none),(none),(none),(none),(none)
math-02078,partial,cos,python_interpreter,(none),(none),(none),(none),(none),(none)
math-02079,success,gcd,(none),(none),(none),(none),(none),(none),(none)
math-02080,fail,symbols,subs,latex,(none),(none),(none),(none),(none)
math-02081,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02082,success,add,(none),(none),(none),(none),(none),(none),(none)
math-02083,fail,comb,comb,(none),(none),(none),(none),(none),(none)
math-02084,partial,(none),(none),(none),(none),(none),(none),(none),(none)
math-02085,success,symbols,simplify,(none),(none),(none),(none),(none),(none)
math-02086,fail,comb,limit_denominator,limit_denominator,(none),(none),(none),(none),(none)
math-02087,success,valid,(none),(none),(none),(none),(none),(none),(none)
math-02088,partial,symbols,python_interpreter,(none),(none),(none),(none),(none),(none)
math-02089,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02090,success,symbols,is_integer,(none),(none),(none),(none),(none),(none)
math-02091,fail,symbols,symbols,symbols,symbols,symbols,(none),(none),(none)
math-02092,partial,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02093,fail,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02094,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02095,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02096,success,python_interpreter,python_interpreter,python_interpreter,(none),(none),(none),(none),(none)
math-02097,fail,comb,(none),(none),(none),(none),(none),(none),(none)
math-02098,success,find_smallest_integer,(none),(none),(none),(none),(none),(none),(none)
math-02099,success,symbols,(none),(none),(none),(none),(none),(none),(none)
math-02100,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02101,success,permutations,(none),(none),(none),(none),(none),(none),(none)
math-02102,success,x,python_interpreter,(none),(none),(none),(none),(none),(none)
math-02103,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-02104,success,log,sqrt,simplify,(none),(none),(none),(none),(none)
math-02105,success,comb,(none),(none),(none),(none),(none),(none),(none)
math-02106,success,python_interpreter,python_interpreter,(none),(none),(none),(none),(none),(none)
math-02107,fail,(none),(none),(none),(none),(none),(none),(none),(none)
math-02108,success,(none),(none),(none),(none),(none),(none),(none),(none)
math-02109,success,(none),(none),(none),(none),(none),(none),(none),(none)
math-02110,success,python_interpreter,(none),(none),(none),(none),(none),(none),(none)
math-02111,success,and,(none),(none),(none),(none),(none),(none),(none)
math-02112,success,Rational,(none),(none),(none),(none),(none),(none),(none)
